Account,Month,Recognized,MH,Org_name
Robin Vieilleux Assurances et Rentes Collectives Inc - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 24.40 adhésions à $9.00,11/1/2018 0:00:00,219.6,0,
Robin Vieilleux Assurances et Rentes Collectives Inc - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 23.90 adhésions à $9.00,10/1/2018 0:00:00,215.1,0,
Robin Vieilleux Assurances et Rentes Collectives Inc - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 23.90 adhésions à $9.00,9/1/2018 0:00:00,215.1,0,
Robin Vieilleux Assurances et Rentes Collectives Inc - Round off difference,10/1/2018 0:00:00,0.01,0,
Robin Vieilleux Assurances et Rentes Collectives Inc - Round off difference,9/1/2018 0:00:00,0.01,0,
RodéoFX INC. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 445.10 adhésions à $7.13,11/1/2018 0:00:00,3173.56,0,
RodéoFX INC. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 01-31 2018 ---- 447.13 adhésions à $7.13,10/1/2018 0:00:00,3188.04,0,
Roland Berger - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 20.00 adhésions à $15.00,8/1/2018 0:00:00,300,0,
Roland Berger - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 22.00 adhésions à $15.00,11/1/2018 0:00:00,330,0,
Roland Berger - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 22.00 adhésions à $15.00,10/1/2018 0:00:00,330,0,
Roland Berger - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 20.27 adhésions à $15.00,9/1/2018 0:00:00,304.05,0,
SAGE/Interfas - Reimbursement,10/1/2018 0:00:00,-176,0,
Samson Groupe Conseil - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 13.00 adhésions à $9.00,8/1/2018 0:00:00,117,0,
Samson Groupe Conseil - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 13.00 adhésions à $9.00,11/1/2018 0:00:00,117,0,
Samson Groupe Conseil - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 13.00 adhésions à $9.00,10/1/2018 0:00:00,117,0,
Samson Groupe Conseil - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 13.00 adhésions à $9.00,9/1/2018 0:00:00,117,0,
Sandoz Canada Inc. - AB - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 3.47 adhésions à $7.00,9/1/2018 0:00:00,24.29,0,
Sandoz Canada Inc. - AB - Round off difference,9/1/2018 0:00:00,-0.01,0,
Sandoz Canada Inc. - BC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 6.93 adhésions à $7.00,9/1/2018 0:00:00,48.51,0,
Sandoz Canada Inc. - BC - Round off difference,9/1/2018 0:00:00,0.01,0,
Sandoz Canada Inc. - NS - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 1.73 adhésions à $7.00,9/1/2018 0:00:00,12.11,0,
Sandoz Canada Inc. - NS - Round off difference,9/1/2018 0:00:00,0.01,0,
Sandoz Canada Inc. - ON - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 19.07 adhésions à $7.00,9/1/2018 0:00:00,133.49,0,
Sandoz Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - novembre 01-30 2018 - AB,11/1/2018 0:00:00,28,0,
Sandoz Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - novembre 01-30 2018 - BC,11/1/2018 0:00:00,61.6,0,
Sandoz Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - novembre 01-30 2018 - NS,11/1/2018 0:00:00,14,0,
Sandoz Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - novembre 01-30 2018 - ON,11/1/2018 0:00:00,159.6,0,
Sandoz Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - novembre 01-30 2018 - QC,11/1/2018 0:00:00,1443.4,0,
Sandoz Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - octobre 01-31 2018 - AB,10/1/2018 0:00:00,28,0,
Sandoz Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - octobre 01-31 2018 - BC,10/1/2018 0:00:00,56,0,
Sandoz Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - octobre 01-31 2018 - NS,10/1/2018 0:00:00,14,0,
Sandoz Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - octobre 01-31 2018 - ON,10/1/2018 0:00:00,154.21,0,
Sandoz Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - octobre 01-31 2018 - QC,10/1/2018 0:00:00,1471.82,0,
Sandoz Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 187.94 adhésions à $7.00,9/1/2018 0:00:00,1315.58,0,
SCOR Global Life Canada - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018 ---- 14.00 memberships at $15.00,8/1/2018 0:00:00,210,0,
SCOR Global Life Canada - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 12.00 memberships at $15.00,11/1/2018 0:00:00,180,0,
SCOR Global Life Canada - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 13.00 memberships at $15.00,10/1/2018 0:00:00,195,0,
SCOR Global Life Canada - Ontario - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 13.20 memberships at $15.00,9/1/2018 0:00:00,198,0,
SCOR Global Life Canada - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 20.03 adhésions à $15.00,8/1/2018 0:00:00,300.45,0,
SCOR Global Life Canada - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 20.00 adhésions à $15.00,11/1/2018 0:00:00,300,0,
SCOR Global Life Canada - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 20.00 adhésions à $15.00,10/1/2018 0:00:00,300,0,
SCOR Global Life Canada - Quebec - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 20.03 adhésions à $15.00,9/1/2018 0:00:00,300.45,0,
SecureKey - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018 ---- 28.00 memberships at $13.00,8/1/2018 0:00:00,364,0,
SecureKey - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 28.00 memberships at $13.00,11/1/2018 0:00:00,364,0,
SecureKey - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 28.00 memberships at $13.00,10/1/2018 0:00:00,364,0,
SecureKey - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 28.00 memberships at $13.00,9/1/2018 0:00:00,364,0,
Seguin Township (GWL) - Unlimited access to nurses and physicians on Dialogue platform,11/1/2018 0:00:00,291.51,0,GWL (Seguin Townships)
Seguin Township (GWL) - Unlimited access to nurses and physicians on Dialogue platform,10/1/2018 0:00:00,291.51,0,GWL (Seguin Townships)
Seguin Township (GWL) - Unlimited access to nurses and physicians on Dialogue platform,9/1/2018 0:00:00,291.51,0,GWL (Seguin Townships)
Seguin Township (GWL) - Unlimited access to nurses and physicians on Dialogue platform,8/1/2018 0:00:00,291.51,0,GWL (Seguin Townships)
Sentiel - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 5.00 adhésions à $9.00,8/1/2018 0:00:00,45,0,
Sentiel - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 5.00 adhésions à $9.00,11/1/2018 0:00:00,45,0,
Sentiel - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 5.00 adhésions à $9.00,10/1/2018 0:00:00,45,0,
Sentiel - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 5.00 adhésions à $9.00,9/1/2018 0:00:00,45,0,
Services Financiers Eric Levert Inc. - Unlimited access to nurses and physicians on Dialogue platform.,11/1/2018 0:00:00,21.33,0,
Services Financiers Eric Levert Inc. - Unlimited access to nurses and physicians on Dialogue platform.,10/1/2018 0:00:00,28.44,0,
Services Financiers Eric Levert Inc. - Unlimited access to nurses and physicians on Dialogue platform.,9/1/2018 0:00:00,28.44,0,
Services Financiers Eric Levert Inc. - Unlimited access to nurses and physicians on Dialogue platform.,8/1/2018 0:00:00,28.44,0,
Sigmund Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 27.00 adhésions à $9.00,11/1/2018 0:00:00,243,0,
Sigmund Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 25.65 adhésions à $9.00,10/1/2018 0:00:00,230.85,0,
Sigmund Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 17-30 2018 ---- 12.53 adhésions à $9.00,9/1/2018 0:00:00,112.77,0,
Silanis Technology Inc. - Round off difference,9/1/2018 0:00:00,-0.01,0,
Silanis Technology Inc. - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018 ---- 193.84 memberships at $9.00,8/1/2018 0:00:00,1744.56,0,
Silanis Technology Inc. - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 249.37 memberships at $9.00,11/1/2018 0:00:00,2244.33,0,
Silanis Technology Inc. - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 196.00 memberships at $9.00,10/1/2018 0:00:00,1764,0,
Silanis Technology Inc. - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 197.03 memberships at $9.00,9/1/2018 0:00:00,1773.27,0,
Simulations CMLABS Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 94.84 adhésions à $11.25,8/1/2018 0:00:00,1066.95,0,
Simulations CMLABS Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 95.33 adhésions à $11.25,11/1/2018 0:00:00,1072.46,0,
Simulations CMLABS Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 93.52 adhésions à $11.25,10/1/2018 0:00:00,1052.1,0,
Simulations CMLABS Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 93.43 adhésions à $11.25,9/1/2018 0:00:00,1051.09,0,
Simulations CMLABS Inc. - Round off difference,10/1/2018 0:00:00,0.01,0,
Smooch - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 30.84 adhésions à $10.00,8/1/2018 0:00:00,308.4,0,
Smooch - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 33.93 adhésions à $10.00,11/1/2018 0:00:00,339.3,0,
Smooch - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 32.19 adhésions à $10.00,10/1/2018 0:00:00,321.9,0,
Smooch - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 30.90 adhésions à $10.00,9/1/2018 0:00:00,309,0,
Smooch - Round off difference,11/1/2018 0:00:00,0.01,0,
Smooch - Round off difference,10/1/2018 0:00:00,0.01,0,
"Société en commandite Services S&E - - Unlimited access to nurses and physicians on Dialogue platform
- Family Access

- As per August 2018",8/1/2018 0:00:00,4873.5,0,
"Société en commandite Services S&E - - Unlimited access to nurses and physicians on Dialogue platform
- Family Access

- As per October 2018",11/1/2018 0:00:00,4914,0,
"Société en commandite Services S&E - - Unlimited access to nurses and physicians on Dialogue platform
- Family Access

- As per October 2018",10/1/2018 0:00:00,4887,0,
"Société en commandite Services S&E - - Unlimited access to nurses and physicians on Dialogue platform
- Family Access

- As per September 2018",9/1/2018 0:00:00,4846.5,0,
Sofdesk inc.​ - Round off difference,11/1/2018 0:00:00,-0.01,0,
Sofdesk inc.​ - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 01-31 2018 ---- 26.03 memberships at $15.00,8/1/2018 0:00:00,390.45,0,
Sofdesk inc.​ - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 32.43 memberships at $15.00,11/1/2018 0:00:00,486.45,0,
Sofdesk inc.​ - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 30.35 memberships at $15.00,10/1/2018 0:00:00,455.25,0,
Sofdesk inc.​ - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 27.33 memberships at $15.00,9/1/2018 0:00:00,409.95,0,
Solutions créatives de collaboration de composantes C3 Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 27.00 adhésions à $14.00,11/1/2018 0:00:00,378,0,
Solutions créatives de collaboration de composantes C3 Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 27.03 adhésions à $14.00,10/1/2018 0:00:00,378.42,0,
Solutions créatives de collaboration de composantes C3 Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 11-30 2018 ---- 18.00 adhésions à $14.00,9/1/2018 0:00:00,252,0,
Solutions Notarius inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 30.00 adhésions à $15.00,8/1/2018 0:00:00,450,0,
Solutions Notarius inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 32.00 adhésions à $15.00,11/1/2018 0:00:00,480,0,
Solutions Notarius inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 32.00 adhésions à $15.00,10/1/2018 0:00:00,480,0,
Solutions Notarius inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 31.13 adhésions à $15.00,9/1/2018 0:00:00,466.95,0,
Solutions Ubity Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 28.00 adhésions à $15.00,11/1/2018 0:00:00,420,0,
Solutions Ubity Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 28.00 adhésions à $15.00,10/1/2018 0:00:00,420,0,
Solutions Ubity Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 11-30 2018 ---- 18.70 adhésions à $15.00,9/1/2018 0:00:00,280.5,0,
Solutions Ubity Inc. - Round off difference,9/1/2018 0:00:00,0.01,0,
Sourcinc - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 19.19 adhésions à $12.00,8/1/2018 0:00:00,230.28,0,
Sourcinc - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 19.40 adhésions à $12.00,11/1/2018 0:00:00,232.8,0,
Sourcinc - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 19.84 adhésions à $12.00,10/1/2018 0:00:00,238.08,0,
Sourcinc - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 20.00 adhésions à $12.00,9/1/2018 0:00:00,240,0,
SPI Santé Sécurité - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 97.00 adhésions à $9.00,11/1/2018 0:00:00,873,0,
SPI Santé Sécurité - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 09-31 2018 ---- 72.06 adhésions à $9.00,10/1/2018 0:00:00,648.54,0,
SportlogIQ Inc. - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018 ---- 50.06 memberships at $15.00,8/1/2018 0:00:00,750.9,0,
SportlogIQ Inc. - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 58.10 memberships at $15.00,11/1/2018 0:00:00,871.5,0,
SportlogIQ Inc. - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 55.39 memberships at $15.00,10/1/2018 0:00:00,830.85,0,
SportlogIQ Inc. - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 53.10 memberships at $15.00,9/1/2018 0:00:00,796.5,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - AB

Period from August 01 2018 - August 31 2018",8/1/2018 0:00:00,252,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - AB

Period from November 01 to November 30, 2018",11/1/2018 0:00:00,258.93,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - AB

Period from October 01 to October 31, 2018",10/1/2018 0:00:00,252.27,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - AB

Period from September 01, 2018 to September 30, 2018",9/1/2018 0:00:00,252,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - BC

Period from August 01 2018 - August 31 2018",8/1/2018 0:00:00,615.78,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - BC

Period from November 01 to November 30, 2018",11/1/2018 0:00:00,619.47,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - BC

Period from October 01 to October 31, 2018",10/1/2018 0:00:00,609.66,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - BC

Period from September 01, 2018 to September 30, 2018",9/1/2018 0:00:00,606.6,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - NB

Period from November 01 to November 30, 2018",11/1/2018 0:00:00,45,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - NB

Period from October 01 to October 31, 2018",10/1/2018 0:00:00,45,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - NB

Period from September 01, 2018 to September 30, 2018",9/1/2018 0:00:00,40.5,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - NS

Period from August 01 2018 - August 31 2018",8/1/2018 0:00:00,117,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - NS

Period from November 01 to November 30, 2018",11/1/2018 0:00:00,95.67,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - NS

Period from October 01 to October 31, 2018",10/1/2018 0:00:00,99.9,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - NS

Period from September 01, 2018 to September 30, 2018",9/1/2018 0:00:00,109.17,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - ON

Period from August 01 2018 - August 31 2018",8/1/2018 0:00:00,460.44,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - ON

Period from November 01 to November 30, 2018",11/1/2018 0:00:00,463.77,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - ON

Period from October 01 to October 31, 2018",10/1/2018 0:00:00,458.46,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - ON

Period from September 01, 2018 to September 30, 2018",9/1/2018 0:00:00,465.3,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - QC

Period from August 01 2018 - August 31 2018",8/1/2018 0:00:00,2490.12,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - QC

Period from November 01 to November 30, 2018",11/1/2018 0:00:00,2530.8,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - QC

Period from October 01 to October 31, 2018",10/1/2018 0:00:00,2532.78,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - QC

Period from September 01, 2018 to September 30, 2018",9/1/2018 0:00:00,2509.2,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - SK

Period from August 01 to August 31, 2018",11/1/2018 0:00:00,36,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - SK

Period from July 16 to July 31, 2018",11/1/2018 0:00:00,18.9,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - SK

Period from November 01 to November 30, 2018",11/1/2018 0:00:00,54,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - SK

Period from October 01 to October 31, 2018",10/1/2018 0:00:00,36,0,
"SSQ, Société d'assurance vie Inc (Polygone QC) - Unlimited access to nurses and physicians on Dialogue platform - SK

Period from September 01, 2018 to September 30, 2018",9/1/2018 0:00:00,42.3,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - AB

Period from August 01, 2018 to august 31, 2018",8/1/2018 0:00:00,54,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - AB

Period from November 01, 2018 to November 30, 2018",11/1/2018 0:00:00,54,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - AB

Period from October 01, 2018 to October 31, 2018",10/1/2018 0:00:00,54,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - AB

Period from September 01, 2018 to September 30, 2018",9/1/2018 0:00:00,54,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - BC

Period from August 01, 2018 to august 31, 2018",8/1/2018 0:00:00,12,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - BC

Period from November 01, 2018 to November 30, 2018",11/1/2018 0:00:00,12,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - BC

Period from October 01, 2018 to October 31, 2018",10/1/2018 0:00:00,12,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - BC

Period from September 01, 2018 to September 30, 2018",9/1/2018 0:00:00,12,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - NS

Period from August 01, 2018 to august 31, 2018",8/1/2018 0:00:00,12,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - NS

Period from November 01, 2018 to November 30, 2018",11/1/2018 0:00:00,12,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - NS

Period from October 01, 2018 to October 31, 2018",10/1/2018 0:00:00,12,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - NS

Period from September 01, 2018 to September 30, 2018",9/1/2018 0:00:00,12,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - ON

Period from August 01, 2018 to august 31, 2018",8/1/2018 0:00:00,702.6,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - ON

Period from November 01, 2018 to November 30, 2018",11/1/2018 0:00:00,672.78,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - ON

Period from October 01, 2018 to October 31, 2018",10/1/2018 0:00:00,681.66,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - ON

Period from September 01, 2018 to September 30, 2018",9/1/2018 0:00:00,697.2,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - QC

Period from August 01, 2018 to august 31, 2018",8/1/2018 0:00:00,10329.9,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - QC

Period from November 01, 2018 to November 30, 2018",11/1/2018 0:00:00,10462.98,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - QC

Period from October 01, 2018 to October 31, 2018",10/1/2018 0:00:00,10405.38,0,
"SSQ, Société d'assurance vie Inc. (Québec) - Unlimited access to nurses and physicians on Dialogue platform - QC

Period from September 01, 2018 to September 30, 2018",9/1/2018 0:00:00,10374,0,
St-Georges Structures et Civil - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 26.00 adhésions à $8.37,8/1/2018 0:00:00,217.62,0,
St-Georges Structures et Civil - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 26.00 adhésions à $8.37,11/1/2018 0:00:00,217.62,0,
St-Georges Structures et Civil - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 26.00 adhésions à $8.37,10/1/2018 0:00:00,217.62,0,
St-Georges Structures et Civil - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 26.03 adhésions à $8.37,9/1/2018 0:00:00,217.87,0,
St-Georges Structures et Civil - Overpayment,9/1/2018 0:00:00,1.7,0,
St-Georges Structures et Civil - Round off difference,9/1/2018 0:00:00,-0.01,0,
"Stingray Digital Group Inc. -  Unlimited access to nurses and physicians on the Dialogue platform
- Family access",11/1/2018 0:00:00,2619,0,
"Stingray Digital Group Inc. -  Unlimited access to nurses and physicians on the Dialogue platform
- Family access",10/1/2018 0:00:00,2538,0,
"Stingray Digital Group Inc. -  Unlimited access to nurses and physicians on the Dialogue platform
- Family access",9/1/2018 0:00:00,2799,0,
"Stingray Digital Group Inc. -  Unlimited access to nurses and physicians on the Dialogue platform
- Family access",8/1/2018 0:00:00,2736,0,
"Stingray Digital Group Inc. - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access",11/1/2018 0:00:00,135,0,
"Stingray Digital Group Inc. - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access",10/1/2018 0:00:00,126,0,
"Stingray Digital Group Inc. - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access",9/1/2018 0:00:00,45,0,
"Stingray Digital Group Inc. - - Unlimited access to nurses and physicians on the Dialogue platform
- Family access",8/1/2018 0:00:00,45,0,
"Stolo Canada Inc - 
Unlimited access to nurses and physicians on Dialogue platform",11/1/2018 0:00:00,511.92,0,
"Stolo Canada Inc - 
Unlimited access to nurses and physicians on Dialogue platform",10/1/2018 0:00:00,511.92,0,
