account_id,account_name,revenue_type,amount,date_month
0016A000005UICWQA4,Samsung,TeleHealth,126.00,2019-01-01
0016A000005UICWQA4,Samsung,TeleHealth,4081.32,2019-01-01
0016A000005UICWQA4,Samsung,TeleHealth,990.00,2019-01-01
0016A000005UICWQA4,Samsung,TeleHealth,189.00,2019-01-01
0016A000005UICWQA4,Samsung,TeleHealth,463.32,2019-01-01
0016A000005UICWQA4,Samsung,TeleHealth,99.00,2019-02-01
0016A000005UICWQA4,Samsung,TeleHealth,54.00,2019-02-01
0016A000005UICWQA4,Samsung,TeleHealth,126.00,2019-02-01
0016A000005UICWQA4,Samsung,TeleHealth,4095.63,2019-02-01
0016A000005UICWQA4,Samsung,TeleHealth,990.00,2019-02-01
0016A000005UICWQA4,Samsung,TeleHealth,189.00,2019-02-01
0016A000005UICWQA4,Samsung,TeleHealth,459.00,2019-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,13.94,2018-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,11.03,2018-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.16,2018-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.16,2018-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.58,2018-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.16,2018-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,4.06,2018-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,202.06,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,159.97,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,16.84,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,16.84,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,8.42,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,16.84,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,58.94,2018-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,13.94,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,11.03,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.16,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.16,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.58,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.16,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,4.06,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,216.00,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,171.00,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,9.00,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,63.00,2018-03-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,7.20,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,5.70,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.60,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.60,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.30,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.60,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,2.10,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,202.06,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,159.97,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,16.84,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,16.84,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,8.42,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,16.84,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,58.94,2018-04-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,13.94,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.10,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.74,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-0.56,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-0.29,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-0.30,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-0.29,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.16,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.16,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,4.06,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,4.20,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,2.90,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.65,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,4.06,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,208.80,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,165.30,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-8.54,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,17.40,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,17.40,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,8.70,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,17.40,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,60.90,2018-05-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,14.40,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.17,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.17,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,1.17,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,3.60,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,2.97,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.01,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,4.23,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-1.92,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-1.92,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,202.06,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,15.98,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-0.01,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-0.01,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,25.26,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-1.36,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-1.01,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-1.01,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-1.01,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,16.84,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,16.84,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,58.94,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,60.90,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,42.10,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,23.97,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,58.94,2018-06-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,209.61,2018-07-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-07-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-07-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-07-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,54.00,2018-07-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,45.00,2018-07-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,63.00,2018-07-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,200.07,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,54.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,45.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,63.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-08-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,206.37,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.01,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,54.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,45.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,63.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-09-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,216.00,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,20.61,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,49.32,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,42.66,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,63.00,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-10-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,216.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,27.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,36.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,36.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,63.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-11-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,223.56,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,27.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,36.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,36.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,63.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.00,2018-12-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,230.22,2019-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,-0.01,2019-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,8.10,2019-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,0.01,2019-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,22.05,2019-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2019-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,36.00,2019-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,36.00,2019-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,58.05,2019-01-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,234.36,2019-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2019-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,18.00,2019-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,36.00,2019-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,36.00,2019-02-01
0016A000005UH23QAG,Sanpalo Investments,TeleHealth,54.00,2019-02-01
0016A00000WONszQAH,Scène Éthique,TeleHealth,291.51,2018-08-01
0016A00000WONszQAH,Scène Éthique,TeleHealth,225.67,2018-08-01
0016A00000WONszQAH,Scène Éthique,TeleHealth,0.00,2018-08-01
0016A00000WONszQAH,Scène Éthique,TeleHealth,0.00,2018-08-01
0016A00000WONszQAH,Scène Éthique,TeleHealth,291.51,2018-09-01
0016A00000WONszQAH,Scène Éthique,TeleHealth,297.41,2018-09-01
0016A00000WONszQAH,Scène Éthique,TeleHealth,0.00,2018-09-01
0016A00000WONszQAH,Scène Éthique,TeleHealth,0.00,2018-09-01
0016A00000WONszQAH,Scène Éthique,TeleHealth,2.80,2018-10-01
0016A00000WONszQAH,Scène Éthique,TeleHealth,83.87,2018-11-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,203.23,2018-05-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,275.81,2018-05-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,210.00,2018-06-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,315.00,2018-06-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,28.72,2018-06-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.01,2018-06-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,-28.72,2018-06-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,-0.01,2018-06-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,28.72,2018-06-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-06-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-06-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,6.77,2018-06-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,9.19,2018-06-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,210.00,2018-07-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,315.00,2018-07-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,210.00,2018-08-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,300.45,2018-08-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-08-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-08-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,198.00,2018-09-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,300.45,2018-09-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-09-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-09-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,195.00,2018-10-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,300.00,2018-10-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-10-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-10-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,180.00,2018-11-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,300.00,2018-11-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-11-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-11-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,195.45,2018-12-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,312.15,2018-12-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.01,2018-12-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-12-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-12-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.00,2018-12-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,195.00,2019-01-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,305.25,2019-01-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,195.00,2019-02-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,319.35,2019-02-01
0016A00000EYonpQAD,SCOR Global Life Canada,TeleHealth,0.01,2019-02-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,251.61,2017-12-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,251.61,2018-01-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,8.39,2018-01-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,351.00,2018-02-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,95.67,2018-02-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,8.39,2018-02-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,352.26,2018-03-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,13.00,2018-03-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,3.54,2018-03-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,351.87,2018-04-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,11.74,2018-04-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,352.26,2018-05-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,12.13,2018-05-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,364.00,2018-06-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,11.74,2018-06-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,364.00,2018-07-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,364.00,2018-08-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,0.00,2018-08-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,364.00,2018-09-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,0.00,2018-09-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,364.00,2018-10-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,0.00,2018-10-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,364.00,2018-11-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,0.00,2018-11-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,364.00,2018-12-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,0.00,2018-12-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,364.00,2019-01-01
0016A000005UHRnQAO,SecureKey Technologies Inc,TeleHealth,364.00,2019-02-01
0016A00000TLkv5QAD,Seguin Township,TeleHealth,291.51,2018-07-01
0016A00000TLkv5QAD,Seguin Township,TeleHealth,291.51,2018-08-01
0016A00000TLkv5QAD,Seguin Township,TeleHealth,0.00,2018-08-01
0016A00000TLkv5QAD,Seguin Township,TeleHealth,291.51,2018-09-01
0016A00000TLkv5QAD,Seguin Township,TeleHealth,0.00,2018-09-01
0016A00000TLkv5QAD,Seguin Township,TeleHealth,291.51,2018-10-01
0016A00000TLkv5QAD,Seguin Township,TeleHealth,291.51,2018-11-01
0016A00000TLkv5QAD,Seguin Township,TeleHealth,0.00,2018-11-01
0016A00000TLkv5QAD,Seguin Township,TeleHealth,291.51,2018-12-01
0016A00000TLkv5QAD,Seguin Township,TeleHealth,0.00,2018-12-01
0016A00000TLkv5QAD,Seguin Township,TeleHealth,0.00,2019-01-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,27.52,2018-03-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,27.49,2018-04-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,0.92,2018-04-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,27.52,2018-05-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,0.95,2018-05-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,28.44,2018-06-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,0.92,2018-06-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,28.44,2018-07-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,0.00,2018-07-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,28.44,2018-08-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,0.00,2018-08-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,28.44,2018-09-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,0.00,2018-09-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,28.44,2018-10-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,0.00,2018-10-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,21.33,2018-11-01
0016A00000IhxPYQAZ,Services Financiers Eric Levert,TeleHealth,21.33,2018-12-01
